Time,V1,V2,V3,V4,V5
32.1500,-1.7815,3.6161,7.0739,5.2950,1.7002
32.2000,-1.3589,3.2983,8.2147,4.3894,-0.2024
32.2500,-0.8858,3.0114,8.9380,2.8473,-1.5356
32.3000,-0.5473,2.8818,9.2668,0.9711,-1.9876
32.3500,-0.3788,2.8851,9.2749,-0.8163,-1.5229
32.4000,-0.1761,2.9890,9.0351,-2.1345,-0.3540
32.4500,0.3349,3.2488,8.5934,-2.8119,1.1341
32.5000,1.2911,3.7165,7.9382,-2.9360,2.5337
32.5500,2.6577,4.3327,6.9960,-2.7427,3.5736
32.6000,4.2975,4.9142,5.6696,-2.4459,4.1594
32.6500,6.0149,5.1910,3.9305,-2.1289,4.3129
32.7000,7.5693,4.8828,1.9514,-1.7579,4.1289
32.7500,8.7427,3.8474,0.1506,-1.3097,3.7843
32.8000,9.4412,2.2128,-0.9900,-0.8754,3.4843
32.8500,9.7006,0.3548,-1.1933,-0.5653,3.3330
32.9000,9.6081,-1.2689,-0.5001,-0.3123,3.3316
32.9500,9.2398,-2.3328,0.7776,0.1286,3.5032
33.0000,8.6158,-2.7848,2.1988,0.9777,3.9034
33.0500,7.6769,-2.8065,3.3855,2.2911,4.5098
33.1000,6.3081,-2.6364,4.1332,3.9754,5.1555
33.1500,4.4358,-2.4026,4.3865,5.8313,5.5422
33.2000,2.2038,-2.0857,4.1937,7.5702,5.3207
33.2500,0.0801,-1.6466,3.7293,8.8992,4.2815
33.3000,-1.3403,-1.1844,3.2513,9.6843,2.5489
33.3500,-1.7042,-0.8592,2.9203,9.9871,0.5585
33.4000,-1.0494,-0.6469,2.7486,9.9467,-1.1586
33.4500,0.2749,-0.3109,2.7531,9.6839,-2.2239
33.5000,1.7844,0.3673,3.0028,9.2595,-2.5674
33.5500,3.0803,1.4332,3.5159,8.6612,-2.3932
33.6000,3.9849,2.8095,4.2063,7.8161,-2.0016
33.6500,4.5060,4.3912,4.9009,6.6204,-1.6151
33.7000,4.7236,6.0618,5.3466,5.0041,-1.2932
33.7500,4.7316,7.6541,5.2286,3.0617,-0.9605
33.8000,4.6653,8.9509,4.2888,1.1632,-0.5436
33.8500,4.6914,9.7640,2.5241,-0.1413,-0.1109
33.9000,4.8860,9.9906,0.2945,-0.4260,0.2198
33.9500,5.2218,9.5992,-1.8068,0.3479,0.5748
34.0000,5.7113,8.5760,-3.3018,1.7614,1.3560
34.0500,6.3341,6.8355,-4.0988,3.1011,2.8677
34.1000,6.7919,4.2593,-4.3625,3.6911,4.9658
34.1500,6.5720,1.0342,-4.1746,3.1961,7.0204
34.2000,5.4404,-2.0649,-3.4791,1.8704,8.3233
34.2500,3.7313,-4.1701,-2.3762,0.4825,8.7438
34.3000,1.9262,-5.0314,-1.2322,-0.3178,8.7211
34.3500,0.2717,-4.8979,-0.4128,-0.4363,8.6486
34.4000,-1.1277,-4.0736,-0.0297,-0.1460,8.6189
34.4500,-2.1572,-2.7821,0.0757,0.2715,8.5817
34.5000,-2.7057,-1.2391,0.1769,0.7077,8.4902
34.5500,-2.7571,0.3063,0.4803,1.1945,8.3236
34.6000,-2.4260,1.6334,1.0483,1.7845,8.0643
34.6500,-1.9042,2.6295,1.8418,2.4828,7.6864
34.7000,-1.3748,3.3020,2.7993,3.2478,7.1490
34.7500,-0.9498,3.7280,3.8778,4.0038,6.3939
34.8000,-0.6457,3.9943,5.0474,4.6332,5.3593
34.8500,-0.3946,4.1683,6.2582,4.9623,4.0310
34.9000,-0.0959,4.3146,7.4129,4.7801,2.5205
34.9500,0.2933,4.5262,8.3679,3.9167,1.1088
35.0000,0.7047,4.8977,8.9615,2.3654,0.1719
35.0500,1.0618,5.4407,9.0330,0.3704,0.0024
35.1000,1.4879,6.0873,8.4393,-1.6174,0.6242
35.1500,2.3113,6.7761,7.0608,-3.1659,1.6812
35.2000,3.7244,7.3763,4.7968,-4.0698,2.5171
35.2500,5.4233,7.5412,1.7209,-4.2694,2.5154
35.3000,6.7197,6.9291,-1.5951,-3.6744,1.5913
35.3500,7.2434,5.6050,-4.2348,-2.3238,0.4279
35.4000,7.3146,3.8866,-5.6885,-0.6724,-0.0893
35.4500,7.3496,1.9402,-6.0723,0.5819,0.3198
35.5000,7.3725,-0.1721,-5.6697,0.9808,1.2516
35.5500,7.2259,-2.2332,-4.6118,0.5932,2.0912
35.6000,6.8771,-3.8607,-2.9646,-0.0481,2.5242
35.6500,6.4015,-4.7722,-0.9593,-0.3188,2.6951
35.7000,5.8319,-4.9721,0.9872,0.1072,2.9006
35.7500,5.1198,-4.6839,2.4878,1.1849,3.2486
35.8000,4.1929,-4.1727,3.3594,2.6626,3.6270
35.8500,3.0296,-3.6181,3.6227,4.2428,3.8457
35.9000,1.7165,-3.0832,3.4162,5.6691,3.7558
35.9500,0.4479,-2.5618,2.9304,6.7760,3.3115
36.0000,-0.5527,-2.0460,2.3660,7.5174,2.5825
36.0500,-1.1370,-1.5554,1.8861,7.9499,1.7127
36.1000,-1.2762,-1.1165,1.5809,8.1718,0.8543
36.1500,-1.0349,-0.7311,1.4721,8.2663,0.1227
36.2000,-0.5232,-0.3684,1.5471,8.2808,-0.4177
36.2500,0.1402,0.0196,1.7877,8.2320,-0.7534
36.3000,0.8510,0.4790,2.1804,8.1147,-0.9151
36.3500,1.5348,1.0455,2.7130,7.9056,-0.9644
36.4000,2.1507,1.7479,3.3668,7.5596,-0.9736
36.4500,2.6822,2.6128,4.1047,7.0040,-1.0012
36.5000,3.1159,3.6600,4.8514,6.1398,-1.0681
36.5500,3.4221,4.8788,5.4656,4.8711,-1.1366
36.6000,3.5633,6.1901,5.7266,3.1873,-1.1111
36.6500,3.5539,7.4322,5.3816,1.2750,-0.8915
36.7000,3.5165,8.4219,4.2743,-0.4581,-0.4896
36.7500,3.6045,9.0393,2.4754,-1.5505,-0.0909
36.8000,3.8345,9.2342,0.3171,-1.7080,0.1088
36.8500,4.1117,9.0017,-1.6979,-0.9153,0.1844
36.9000,4.4326,8.3704,-3.1349,0.5316,0.5035
36.9500,4.8859,7.3372,-3.8698,2.1020,1.4120
37.0000,5.4268,5.8171,-4.0761,3.2606,2.9611
37.0500,5.7763,3.7329,-3.9799,3.6705,4.8773
37.1000,5.5760,1.2428,-3.6616,3.2652,6.6778
37.1500,4.6829,-1.1425,-3.0925,2.2861,7.9199
37.2000,3.3106,-2.8473,-2.3220,1.2035,8.5006
37.2500,1.8220,-3.6334,-1.5325,0.4238,8.6526
37.3000,0.4800,-3.6106,-0.9036,0.0727,8.6477
37.3500,-0.5810,-3.0091,-0.4875,0.0624,8.6175
37.4000,-1.2938,-2.0497,-0.2092,0.2631,8.5820
37.4500,-1.6392,-0.9292,0.0546,0.6001,8.5235
37.5000,-1.6580,0.1798,0.4002,1.0539,8.4217
37.5500,-1.4506,1.1517,0.8690,1.6243,8.2581
37.6000,-1.1480,1.9295,1.4661,2.3049,8.0097
37.6500,-0.8719,2.5209,2.1893,3.0763,7.6379
37.7000,-0.7020,2.9693,3.0474,3.9007,7.0770
37.7500,-0.6540,3.3173,4.0558,4.7052,6.2330
37.8000,-0.6702,3.5785,5.2122,5.3544,5.0126
37.8500,-0.6317,3.7428,6.4575,5.6338,3.4022
37.9000,-0.4238,3.8314,7.6539,5.2899,1.5768
37.9500,-0.0527,3.9496,8.6224,4.1518,-0.0703
38.0000,0.3056,4.2143,9.2086,2.2767,-1.0757
38.0500,0.4914,4.6107,9.3035,0.0173,-1.1314
38.1000,0.6505,5.0438,8.8514,-2.0764,-0.2422
38.1500,1.2063,5.5223,7.8372,-3.5573,1.2065
38.2000,2.4658,6.0744,6.2052,-4.3342,2.5613
38.2500,4.2983,6.4942,3.8722,-4.5660,3.2009
38.3000,6.1388,6.3819,0.9840,-4.3554,2.8223
38.3500,7.3512,5.5355,-1.8585,-3.6601,1.6443
38.4000,7.7744,4.1825,-3.9361,-2.5219,0.3542
38.4500,7.7725,2.6742,-4.9751,-1.2345,-0.3912
38.5000,7.7264,1.1722,-5.1351,-0.1939,-0.4051
38.5500,7.7330,-0.2864,-4.6576,0.3582,0.0829
38.6000,7.7143,-1.6214,-3.6938,0.4552,0.7229
38.6500,7.5974,-2.6711,-2.3514,0.3570,1.2914
38.7000,7.3629,-3.2888,-0.7950,0.3864,1.7730
38.7500,7.0049,-3.4503,0.7382,0.7592,2.2640
38.8000,6.4951,-3.2654,2.0243,1.5228,2.8286
38.8500,5.7813,-2.9021,2.9377,2.6041,3.4365
38.9000,4.8104,-2.4970,3.4617,3.8797,3.9800
38.9500,3.5716,-2.1052,3.6484,5.2101,4.3073
39.0000,2.1534,-1.7083,3.5873,6.4500,4.2611
39.0500,0.7696,-1.2746,3.4030,7.4701,3.7374
39.1000,-0.2986,-0.8255,3.2390,8.1949,2.7465
39.1500,-0.8212,-0.4309,3.1995,8.6112,1.4313
39.2000,-0.7072,-0.1194,3.3090,8.7371,0.0297
39.2500,-0.0255,0.2012,3.5520,8.5913,-1.2020
39.3000,1.0159,0.7139,3.9342,8.1750,-2.0870
39.3500,2.1306,1.5810,4.4668,7.4504,-2.5934
39.4000,3.0427,2.8544,5.0886,6.3288,-2.8078
39.4500,3.5496,4.4422,5.6104,4.7119,-2.8317
39.5000,3.5528,6.1045,5.7377,2.6225,-2.6851
39.5500,3.1143,7.5183,5.2077,0.3589,-2.3210
39.6000,2.4899,8.4606,3.9842,-1.5501,-1.7634
39.6500,1.9811,8.9426,2.3037,-2.6576,-1.1917
39.7000,1.7103,9.1108,0.5324,-2.8251,-0.8026
39.7500,1.6216,9.0921,-0.9742,-2.1731,-0.6083
39.8000,1.6589,8.9596,-1.9594,-0.9691,-0.4290
39.8500,1.8474,8.7483,-2.3379,0.4461,-0.0644
39.9000,2.2281,8.4604,-2.2112,1.7581,0.5682
39.9500,2.7929,8.0707,-1.7939,2.7806,1.4379
40.0000,3.4846,7.5310,-1.3070,3.4805,2.4795
40.0500,4.2136,6.7717,-0.8985,3.9228,3.6467
40.1000,4.8493,5.7151,-0.6088,4.1966,4.9104
40.1500,5.1988,4.3291,-0.3769,4.3719,6.2227
40.2000,5.0196,2.7186,-0.0943,4.5126,7.4803
40.2500,4.1073,1.1878,0.2915,4.7144,8.5224
40.3000,2.4420,0.1625,0.7055,5.0806,9.1654
40.3500,0.2983,-0.0216,1.0578,5.6242,9.2319
40.4000,-1.8118,0.6579,1.4894,6.2704,8.5719
40.4500,-3.4133,1.7842,2.3689,6.9572,7.0672
40.5000,-4.3045,2.6143,3.8827,7.5376,4.6211
40.5500,-4.4377,2.4935,5.6429,7.6248,1.3492
40.6000,-3.7209,1.4105,6.8855,6.8864,-2.0711
40.6500,-2.2266,0.1859,7.2963,5.4602,-4.6656
40.7000,-0.4854,-0.2550,7.3012,3.6897,-5.9946
40.7500,0.7598,0.2873,7.3220,1.7079,-6.2590
40.8000,1.0717,1.3153,7.3305,-0.4392,-5.7619
40.8500,0.5826,2.1753,7.1507,-2.5136,-4.6184
40.9000,-0.1115,2.5808,6.7673,-4.1122,-2.8897
40.9500,-0.3672,2.7266,6.2676,-4.9638,-0.8274
41.0000,0.1158,2.9261,5.6793,-5.1019,1.1316
41.0500,1.2560,3.2705,4.9460,-4.7693,2.6014
41.1000,2.7760,3.6290,3.9953,-4.2338,3.4158
41.1500,4.3659,3.8080,2.8158,-3.6671,3.6138
41.2000,5.7697,3.6708,1.5091,-3.1245,3.3479
41.2500,6.8334,3.1922,0.2769,-2.5971,2.8179
41.3000,7.5283,2.4592,-0.6673,-2.0772,2.2269
41.3500,7.9243,1.6197,-1.1966,-1.5830,1.7343
41.4000,8.1246,0.8161,-1.3016,-1.1381,1.4249
41.4500,8.2115,0.1472,-1.0554,-0.7440,1.3173
41.5000,8.2299,-0.3390,-0.5656,-0.3749,1.3965
41.5500,8.1944,-0.6395,0.0585,0.0096,1.6414
41.6000,8.0993,-0.7883,0.7258,0.4499,2.0354
41.6500,7.9222,-0.8432,1.3731,0.9799,2.5651
41.7000,7.6216,-0.8694,1.9671,1.6299,3.2138
41.7500,7.1292,-0.9200,2.4947,2.4305,3.9516
41.8000,6.3487,-1.0152,2.9439,3.4095,4.7166
41.8500,5.1765,-1.1231,3.2842,4.5709,5.3874
41.9000,3.5707,-1.1533,3.4682,5.8568,5.7621
41.9500,1.6646,-0.9951,3.4844,7.1220,5.5867
42.0000,-0.1753,-0.6230,3.4299,8.1782,4.6690
42.0500,-1.4763,-0.1917,3.4718,8.8884,3.0174
42.1000,-1.8904,0.0669,3.6719,9.1926,0.9005
42.1500,-1.3275,0.1315,3.9393,9.0779,-1.2082
42.2000,0.0012,0.3139,4.2272,8.5704,-2.8272
42.2500,1.6167,1.0060,4.6222,7.6892,-3.7350
42.3000,2.9660,2.3570,5.1493,6.3758,-4.0435
42.3500,3.6531,4.1886,5.6050,4.5303,-3.9992
42.4000,3.5333,6.0801,5.6357,2.1978,-3.7445
42.4500,2.7403,7.5556,4.9956,-0.2409,-3.2721
42.5000,1.6694,8.3760,3.7723,-2.1990,-2.5844
42.5500,0.7636,8.6684,2.3032,-3.2968,-1.8152
42.6000,0.2473,8.7098,0.9051,-3.5341,-1.1482
42.6500,0.0988,8.6847,-0.2398,-3.1153,-0.6747
42.7000,0.2025,8.6497,-1.0433,-2.2721,-0.3559
42.7500,0.4706,8.6002,-1.4753,-1.2144,-0.0833
42.8000,0.8693,8.5180,-1.5656,-0.1250,0.2419
42.8500,1.3917,8.3855,-1.4041,0.8575,0.6708
42.9000,2.0317,8.1831,-1.1181,1.6604,1.2145
42.9500,2.7740,7.8798,-0.8349,2.2785,1.8729
43.0000,3.5913,7.4203,-0.6481,2.7511,2.6550
43.0500,4.4306,6.7171,-0.5947,3.1259,3.5817
43.1000,5.1880,5.6630,-0.6413,3.4261,4.6691
43.1500,5.6805,4.1886,-0.6838,3.6381,5.8921
43.2000,5.6533,2.3714,-0.5855,3.7494,7.1452
43.2500,4.8700,0.5254,-0.2804,3.8229,8.2524
43.3000,3.2678,-0.8702,0.1160,3.9961,9.0377
43.3500,1.0740,-1.3978,0.3785,4.3282,9.3740
43.4000,-1.2077,-0.9013,0.4783,4.7299,9.1867
43.4500,-3.0214,0.4055,0.7562,5.1476,8.4602
43.5000,-4.0983,1.9552,1.6454,5.6477,7.1802
43.5500,-4.5356,3.0664,3.2524,6.1756,5.2614
43.6000,-4.5261,3.2562,5.2108,6.3988,2.6757
43.6500,-4.1058,2.4579,6.8600,5.9517,-0.2399
43.7000,-3.2336,1.1250,7.7285,4.8334,-2.7706
43.7500,-2.0429,-0.0192,7.9210,3.3895,-4.3620
43.8000,-0.8688,-0.5095,7.8651,1.9141,-4.9690
43.8500,-0.0326,-0.3511,7.8331,0.4996,-4.8225
43.9000,0.3483,0.1729,7.8395,-0.8202,-4.1333
43.9500,0.3970,0.7722,7.8025,-1.9493,-3.0301
44.0000,0.3826,1.3132,7.6686,-2.7470,-1.6365
44.0500,0.5645,1.8231,7.4216,-3.1263,-0.1369
44.1000,1.0788,2.3788,7.0451,-3.1207,1.2511
44.1500,1.9283,3.0049,6.5017,-2.8615,2.3592
44.2000,3.0380,3.6471,5.7357,-2.4999,3.1167
44.2500,4.3025,4.1884,4.6963,-2.1355,3.5353
44.3000,5.5996,4.4710,3.3853,-1.7859,3.6703
44.3500,6.7927,4.3329,1.9174,-1.4113,3.6071
44.4000,7.7572,3.6751,0.5379,-0.9850,3.4684
44.4500,8.4192,2.5276,-0.4537,-0.5512,3.3899
44.5000,8.7586,1.0667,-0.8326,-0.1913,3.4516
44.5500,8.7802,-0.4305,-0.5338,0.0939,3.6521
44.6000,8.4893,-1.6846,0.3266,0.4523,3.9737
44.6500,7.8705,-2.5330,1.4779,1.1039,4.4320
44.7000,6.8590,-2.9842,2.5788,2.1961,5.0179
44.7500,5.3496,-3.1466,3.3249,3.7093,5.5994
44.8000,3.3002,-3.0938,3.5207,5.4308,5.8979
44.8500,0.9192,-2.8024,3.1441,7.0010,5.6023
44.9000,-1.2811,-2.2516,2.4167,8.1017,4.5923
44.9500,-2.7684,-1.5719,1.7133,8.6773,3.0498
45.0000,-3.3157,-1.0003,1.2850,8.8954,1.3175
45.0500,-2.9989,-0.6691,1.1303,8.9286,-0.2751
45.1000,-2.0386,-0.4966,1.1423,8.8644,-1.4708
45.1500,-0.7208,-0.2847,1.2761,8.7372,-2.1218
45.2000,0.6508,0.1177,1.5588,8.5557,-2.2308
45.2500,1.8355,0.7435,2.0147,8.3095,-1.9399
45.3000,2.7210,1.5499,2.6266,7.9733,-1.4571
45.3500,3.3189,2.4869,3.3466,7.5048,-0.9727
45.4000,3.7079,3.5316,4.1056,6.8393,-0.6046
45.4500,3.9726,4.6784,4.7982,5.8956,-0.3757
45.5000,4.1704,5.9048,5.2575,4.6178,-0.2186
45.5500,4.3432,7.1341,5.2526,3.0614,-0.0154
45.6000,4.5622,8.2217,4.5531,1.4732,0.3126
45.6500,4.9293,8.9815,3.0649,0.2615,0.7127
45.7000,5.4808,9.2192,0.9689,-0.1847,1.0574
45.7500,6.1411,8.7600,-1.2632,0.2720,1.3941
45.8000,6.8338,7.4747,-3.0908,1.3432,2.0616
45.8500,7.4649,5.2638,-4.2117,2.3373,3.3592
45.9000,7.7247,2.1637,-4.5567,2.5089,5.0696
45.9500,7.2309,-1.3055,-4.0461,1.6299,6.4599
46.0000,5.9974,-4.1770,-2.6704,0.3518,7.0271
46.0500,4.3543,-5.8288,-0.8452,-0.3068,7.0624
46.1000,2.4736,-6.3491,0.6698,0.0859,7.0704
46.1500,0.3655,-6.0741,1.2833,1.1661,7.1143
46.2000,-1.8148,-5.1724,0.9389,2.2315,6.9876
46.2500,-3.6764,-3.6697,0.1295,2.8159,6.6159
46.3000,-4.8571,-1.7125,-0.4345,2.9856,6.0937
46.3500,-5.2830,0.3170,-0.2878,3.0936,5.4911
46.4000,-5.1427,1.9806,0.6125,3.3454,4.7743
46.4500,-4.7061,3.0098,2.0261,3.6735,3.8626
46.5000,-4.1767,3.3621,3.6192,3.8835,2.7171
46.5500,-3.6405,3.1534,5.0844,3.8147,1.4089
46.6000,-3.0994,2.5837,6.2158,3.4226,0.1225
46.6500,-2.5391,1.8825,6.9522,2.7843,-0.9269
46.7000,-1.9709,1.2518,7.3597,2.0396,-1.6015
46.7500,-1.4283,0.8182,7.5594,1.3146,-1.8801
46.8000,-0.9421,0.6236,7.6557,0.6843,-1.8226
46.8500,-0.5220,0.6516,7.7070,0.1771,-1.5157
46.9000,-0.1536,0.8629,7.7318,-0.2067,-1.0419
46.9500,0.1943,1.2193,7.7251,-0.4816,-0.4684
47.0000,0.5610,1.6930,7.6697,-0.6714,0.1527
47.0500,0.9881,2.2673,7.5388,-0.8068,0.7830
47.1000,1.5165,2.9293,7.2927,-0.9206,1.3953
47.1500,2.1866,3.6597,6.8718,-1.0408,1.9681
47.2000,3.0323,4.4150,6.1933,-1.1780,2.4755
47.2500,4.0653,5.1048,5.1641,-1.3096,2.8757
47.3000,5.2440,5.5698,3.7296,-1.3682,3.1133
47.3500,6.4479,5.5960,1.9651,-1.2569,3.1586
47.4000,7.5068,4.9936,0.1463,-0.9218,3.0771
47.4500,8.2869,3.7117,-1.3181,-0.4519,3.0342
47.5000,8.7334,1.8990,-2.0756,-0.0672,3.1569
47.5500,8.8324,-0.1116,-1.9634,0.0830,3.4077
47.6000,8.5914,-1.8913,-1.0392,0.1283,3.6825
47.6500,8.0381,-3.1059,0.4080,0.4166,3.9915
47.7000,7.1686,-3.6879,1.9258,1.2354,4.4239
47.7500,5.9091,-3.8058,3.0823,2.6226,4.9555
47.8000,4.1765,-3.6713,3.6148,4.3716,5.3715
47.8500,2.0375,-3.3782,3.4629,6.1171,5.3646
47.9000,-0.1591,-2.9097,2.7770,7.4807,4.7379
47.9500,-1.9093,-2.2806,1.8925,8.2841,3.5678
48.0000,-2.8808,-1.6184,1.1561,8.6272,2.1414
48.0500,-3.0512,-1.0739,0.7305,8.7231,0.7566
48.1000,-2.5873,-0.6969,0.5919,8.7208,-0.3803
48.1500,-1.7096,-0.4194,0.6587,8.6779,-1.1521
48.2000,-0.6399,-0.1285,0.8822,8.6038,-1.5223
48.2500,0.4260,0.2574,1.2512,8.4907,-1.5384
48.3000,1.3514,0.7662,1.7624,8.3242,-1.3154
48.3500,2.0795,1.3935,2.4030,8.0819,-0.9973
48.4000,2.6239,2.1345,3.1486,7.7244,-0.7141
48.4500,3.0354,2.9998,3.9599,7.1845,-0.5486
48.5000,3.3619,4.0097,4.7650,6.3645,-0.5163
48.5500,3.6193,5.1697,5.4290,5.1631,-0.5572
48.6000,3.7942,6.4287,5.7342,3.5547,-0.5470
48.6500,3.8998,7.6519,5.4144,1.7040,-0.3622
48.7000,4.0357,8.6534,4.2780,0.0081,-0.0010
48.7500,4.3202,9.2646,2.3668,-1.0478,0.3567
48.8000,4.7378,9.3624,0.0387,-1.1302,0.5381
48.8500,5.1867,8.8820,-2.1287,-0.2342,0.6903
48.9000,5.6738,7.8062,-3.6604,1.2368,1.2579
48.9500,6.2251,6.0787,-4.4588,2.5902,2.5565
49.0000,6.6158,3.6244,-4.6860,3.1716,4.4252
49.0500,6.4354,0.6332,-4.4363,2.6853,6.2447
49.1000,5.5179,-2.2325,-3.6606,1.4129,7.3664
49.1500,4.1344,-4.2532,-2.4219,0.1135,7.6912
49.2000,2.6259,-5.2125,-1.0556,-0.5482,7.6425
49.2500,1.1154,-5.3104,0.0112,-0.4328,7.5962
49.3000,-0.3816,-4.7913,0.5314,0.1765,7.6106
49.3500,-1.7772,-3.7906,0.5579,0.8931,7.5811
49.4000,-2.8856,-2.4018,0.3871,1.4859,7.4322
49.4500,-3.5412,-0.7916,0.3770,1.9583,7.1539
49.5000,-3.7180,0.7862,0.7580,2.4300,6.7453
49.5500,-3.5347,2.0892,1.5692,2.9720,6.1760
49.6000,-3.1672,2.9823,2.7152,3.5436,5.3909
49.6500,-2.7530,3.4487,4.0446,4.0218,4.3425
49.7000,-2.3432,3.5479,5.3912,4.2495,3.0426
49.7500,-1.9206,3.3856,6.5950,4.0865,1.6141
49.8000,-1.4641,3.1056,7.5369,3.4705,0.2924
49.8500,-1.0054,2.8607,8.1727,2.4589,-0.6589
49.9000,-0.6102,2.7510,8.5248,1.2165,-1.0611
49.9500,-0.2974,2.7971,8.6368,-0.0362,-0.8745
50.0000,0.0152,2.9847,8.5421,-1.0902,-0.1911
50.0500,0.4748,3.3174,8.2516,-1.8159,0.7992
50.1000,1.2106,3.8077,7.7424,-2.2032,1.8632
50.1500,2.2780,4.4260,6.9479,-2.3400,2.7918
50.2000,3.6476,5.0563,5.7694,-2.3357,3.4399
50.2500,5.1998,5.4830,4.1392,-2.2399,3.7265
50.3000,6.7214,5.4310,2.1464,-2.0164,3.6430
50.3500,7.9664,4.6945,0.1343,-1.6199,3.3014
50.4000,8.7895,3.2893,-1.4063,-1.1254,2.9253
50.4500,9.2029,1.4787,-2.1078,-0.7207,2.6942
50.5000,9.2927,-0.3345,-1.8790,-0.5054,2.6220
50.5500,9.1438,-1.7572,-0.8817,-0.3444,2.6597
50.6000,8.8163,-2.5617,0.5417,0.0242,2.8344
50.6500,8.3239,-2.7693,1.9898,0.7748,3.2115
50.7000,7.6222,-2.5868,3.1624,1.9169,3.7828
50.7500,6.6257,-2.2539,3.9364,3.3577,4.4338
50.8000,5.2527,-1.9160,4.3220,4.9649,4.9627
50.8500,3.5202,-1.5822,4.3882,6.5710,5.1062
50.9000,1.6550,-1.1916,4.2486,7.9733,4.6128
50.9500,0.0911,-0.7459,4.0726,8.9932,3.3860
51.0000,-0.7313,-0.3545,4.0111,9.5458,1.5986
51.0500,-0.6014,-0.0707,4.1013,9.6314,-0.3382
51.1000,0.3626,0.2851,4.3317,9.2861,-1.9585
51.1500,1.7557,1.0309,4.7414,8.5265,-2.9888
51.2000,3.0579,2.3634,5.3304,7.2906,-3.4594
51.2500,3.8417,4.2102,5.9036,5.4522,-3.5675
51.3000,3.8793,6.2260,6.0699,2.9962,-3.4409
51.3500,3.2095,7.9103,5.4667,0.2841,-3.0600
51.4000,2.1868,8.9224,4.0850,-1.9809,-2.4282
51.4500,1.2763,9.3244,2.3011,-3.2490,-1.7263
51.5000,0.7107,9.3981,0.5706,-3.4461,-1.1780
51.5500,0.4571,9.3547,-0.7801,-2.8133,-0.8382
51.6000,0.4218,9.2780,-1.5769,-1.6847,-0.5870
51.6500,0.5692,9.1851,-1.7930,-0.3960,-0.2780
51.7000,0.8982,9.0700,-1.5414,0.7758,0.1512
51.7500,1.3981,8.9232,-1.0252,1.6714,0.6825
51.8000,2.0445,8.7347,-0.4641,2.2644,1.2779
51.8500,2.8133,8.4819,-0.0347,2.6248,1.9247
51.9000,3.6825,8.1091,0.1580,2.8630,2.6455
51.9500,4.6152,7.5108,0.0918,3.0794,3.4878
52.0000,5.5250,6.5354,-0.1677,3.3214,4.5063
52.0500,6.2305,5.0381,-0.4669,3.5577,5.7246
52.1000,6.4331,3.0144,-0.5965,3.7091,7.0698
52.1500,5.7945,0.7666,-0.4080,3.7702,8.3421
52.2000,4.1420,-1.1078,0.0028,3.8895,9.3021
52.2500,1.6674,-2.0131,0.2948,4.1872,9.7790
52.3000,-1.0354,-1.6603,0.2886,4.5504,9.6842
52.3500,-3.2157,-0.2156,0.3415,4.8622,9.0278
52.4000,-4.4562,1.6779,1.0497,5.2427,7.8567
52.4500,-4.8819,3.1895,2.6417,5.7502,6.1152
52.5000,-4.8357,3.7242,4.7830,6.0874,3.7102
52.5500,-4.4839,3.1285,6.7732,5.8118,0.8380
52.6000,-3.7913,1.7460,7.9900,4.8070,-1.8487
52.6500,-2.7775,0.2737,8.3600,3.4187,-3.6894
52.7000,-1.6434,-0.6928,8.2876,2.0486,-4.5229
52.7500,-0.6534,-0.9712,8.1655,0.8505,-4.5690
52.8000,0.0242,-0.7076,8.1301,-0.1861,-4.0888
52.8500,0.3812,-0.1531,8.1398,-1.0757,-3.2506
52.9000,0.5441,0.4935,8.1147,-1.7790,-2.1613
52.9500,0.6980,1.1470,8.0013,-2.2344,-0.9280
53.0000,1.0032,1.8128,7.7701,-2.4197,0.3161
53.0500,1.5478,2.5215,7.3920,-2.3822,1.4376
53.1000,2.3505,3.2745,6.8206,-2.2182,2.3423
53.1500,3.3850,4.0189,5.9892,-2.0216,2.9888
53.2000,4.5912,4.6388,4.8315,-1.8352,3.3715
53.2500,5.8655,4.9595,3.3415,-1.6298,3.5040
53.3000,7.0590,4.7884,1.6560,-1.3360,3.4369
53.3500,8.0215,4.0068,0.0790,-0.9289,3.2899
53.4000,8.6651,2.6584,-1.0248,-0.4959,3.2159
53.4500,8.9706,0.9673,-1.3990,-0.1729,3.2919
53.5000,8.9492,-0.7216,-0.9863,0.0282,3.4879
53.5500,8.6204,-2.0692,0.0570,0.3002,3.7735
53.6000,7.9872,-2.8981,1.3979,0.9124,4.1865
53.6500,6.9979,-3.2533,2.6413,2.0186,4.7436
53.7000,5.5502,-3.3028,3.4709,3.5748,5.3216
53.7500,3.5905,-3.1714,3.7155,5.3502,5.6445
53.8000,1.2941,-2.8632,3.3736,6.9866,5.4009
53.8500,-0.8655,-2.3514,2.6532,8.1630,4.4577
53.9000,-2.3628,-1.7287,1.9034,8.8001,2.9840
53.9500,-2.9487,-1.1859,1.3813,9.0488,1.3292
54.0000,-2.6867,-0.8324,1.1250,9.0923,-0.1666
54.0500,-1.8056,-0.6025,1.0649,9.0370,-1.2564
54.1000,-0.5967,-0.3383,1.1638,8.9266,-1.8186
54.1500,0.6499,0.0761,1.4329,8.7718,-1.8780
54.2000,1.7188,0.6633,1.8807,8.5646,-1.5806
54.2500,2.5172,1.3910,2.4887,8.2843,-1.1263
54.3000,3.0634,2.2281,3.2197,7.8933,-0.6959
